position_index,position_m,position_nm,position_over_box_width,quantum_number_n,wavefunction_m_neg_half,probability_density_m_inv,box_width_times_density
557,2.7849999999999997e-10,0.27849999999999997,0.27849999999999997,4,-15676.371367886615,245748619.26389527,0.2457486192638953
558,2.7900000000000002e-10,0.27900000000000003,0.27900000000000003,1,34368.674161613177,1181205763.6271372,1.1812057636271374
558,2.7900000000000002e-10,0.27900000000000003,0.27900000000000003,2,43981.006610315453,1934328942.4566116,1.9343289424566117
558,2.7900000000000002e-10,0.27900000000000003,0.27900000000000003,3,21913.070468998423,480182657.37929076,0.48018265737929078
558,2.7900000000000002e-10,0.27900000000000003,0.27900000000000003,4,-15939.22377582477,254058854.57581764,0.25405885457581767
559,2.7950000000000002e-10,0.27950000000000003,0.27950000000000003,1,34413.579420954353,1184294448.5623329,1.184294448562333
559,2.7950000000000002e-10,0.27950000000000003,0.27950000000000003,2,43955.330876450134,1932071112.4582105,1.9320711124582106
559,2.7950000000000002e-10,0.27950000000000003,0.27950000000000003,3,21729.116136072669,472154488.05493367,0.47215448805493371
559,2.7950000000000002e-10,0.27950000000000003,0.27950000000000003,4,-16201.446930500555,262486882.64182585,0.26248688264182585
560,2.8000000000000002e-10,0.28000000000000003,0.27999999999999997,1,34458.399768209267,1187381314.5857244,1.1873813145857244
560,2.8000000000000002e-10,0.28000000000000003,0.27999999999999997,2,43929.221321214551,1929776485.8882511,1.9297764858882511
560,2.8000000000000002e-10,0.28000000000000003,0.27999999999999997,3,21544.679274034301,464173205.02100319,0.46417320502100323
560,2.8000000000000002e-10,0.28000000000000003,0.27999999999999997,4,-16463.030479792847,271031372.57858831,0.27103137257858834
561,2.8050000000000001e-10,0.28050000000000003,0.28049999999999997,1,34503.135092788158,1190466331.2311897,1.1904663312311898
561,2.8050000000000001e-10,0.28050000000000003,0.28049999999999997,2,43902.678202299467,1927445153.3346608,1.9274451533346608
561,2.8050000000000001e-10,0.28050000000000003,0.28049999999999997,3,21359.763978593204,456239517.2212078,0.45623951722120781
561,2.8050000000000001e-10,0.28050000000000003,0.28049999999999997,4,-16723.964096831023,279690975.11209309,0.27969097511209312
562,2.8100000000000001e-10,0.28100000000000003,0.28099999999999997,1,34547.78528431106,1193549468.0508597,1.1935494680508598
562,2.8100000000000001e-10,0.28100000000000003,0.28099999999999997,2,43875.701781674761,1925077206.8344579,1.9250772068344579
562,2.8100000000000001e-10,0.28100000000000003,0.28099999999999997,3,21174.374356083579,448354129.37156987,0.44835412937156988
562,2.8100000000000001e-10,0.28100000000000003,0.28099999999999997,4,-16984.237480402644,288464322.79071397,0.28846432279071399
563,2.8150000000000001e-10,0.28150000000000003,0.28149999999999997,1,34592.350232608071,1196630694.6154196,1.1966306946154197
563,2.8150000000000001e-10,0.28150000000000003,0.28149999999999997,2,43848.292325586801,1922672739.8701143,1.9226727398701144
563,2.8150000000000001e-10,0.28150000000000003,0.28149999999999997,3,20988.514523372844,440517741.89783281,0.44051774189783283
563,2.8150000000000001e-10,0.28150000000000003,0.28149999999999997,4,-17243.840355360237,297350030.20115024,0.29735003020115025
564,2.8200000000000001e-10,0.28200000000000003,0.28199999999999997,1,34636.829827719608,1199709980.5144067,1.1997099805144067
564,2.8200000000000001e-10,0.28200000000000003,0.28199999999999997,2,43820.450104555865,1920231847.36587,1.9202318473658702
564,2.8200000000000001e-10,0.28200000000000003,0.28199999999999997,3,20802.188607770186,432731050.87324369,0.43273105087324371
564,2.8200000000000001e-10,0.28200000000000003,0.28199999999999997,4,-17502.762473026782,306346694.18719459,0.30634669418719462
565,2.8250000000000001e-10,0.28250000000000003,0.28249999999999997,1,34681.223959896692,1202787295.3565123,1.2027872953565124
565,2.8250000000000001e-10,0.28250000000000003,0.28249999999999997,2,43792.175393373422,1917754625.6839807,1.9177546256839808
565,2.8250000000000001e-10,0.28250000000000003,0.28249999999999997,3,20615.400746934836,424994747.95672143,0.42499474795672143
565,2.8250000000000001e-10,0.28250000000000003,0.28249999999999997,4,-17760.993611600421,315452894.07131094,0.31545289407131094
566,2.8300000000000001e-10,0.28300000000000003,0.28299999999999997,1,34725.532519601205,1205862608.7698808,1.2058626087698809
566,2.8300000000000001e-10,0.28300000000000003,0.28299999999999997,2,43763.46847109947,1915241172.6209173,1.9152411726209175
566,2.8300000000000001e-10,0.28300000000000003,0.28299999999999997,3,20428.155088784297,417309520.33142376,0.41730952033142377
566,2.8300000000000001e-10,0.28300000000000003,0.28299999999999997,4,-18018.523576557945,324667191.87897456,0.32466719187897458
567,2.835e-10,0.28350000000000003,0.28349999999999997,1,34769.755397506196,1208935890.4024112,1.2089358904024112
567,2.835e-10,0.28350000000000003,0.28349999999999997,2,43734.329621059725,1912691587.4035022,1.9126915874035024
567,2.835e-10,0.28350000000000003,0.28349999999999997,3,20240.455791402172,409676050.64370573,0.40967605064370577
567,2.835e-10,0.28350000000000003,0.28349999999999997,4,-18275.342201057359,333988132.56574804,0.33398813256574805
568,2.84e-10,0.28399999999999997,0.28399999999999997,1,34813.8924844961,1212007109.9220541,1.2120071099220542
568,2.84e-10,0.28399999999999997,0.28399999999999997,2,43704.759130842896,1910105970.6849954,1.9101059706849954
568,2.84e-10,0.28399999999999997,0.28399999999999997,3,20052.307022945792,402095016.9424811,0.40209501694248112
568,2.84e-10,0.28399999999999997,0.28399999999999997,4,-18531.439346339037,343414244.2470426,0.34341424424704264
569,2.845e-10,0.28449999999999998,0.28449999999999998,1,34857.943671667046,1215076237.0171127,1.2150762370171129
569,2.845e-10,0.28449999999999998,0.28449999999999998,2,43674.757292297763,1907484424.5411167,1.9074844245411169
569,2.845e-10,0.28449999999999998,0.28449999999999998,3,19863.712961553767,394567092.61899912,0.39456709261899914
569,2.845e-10,0.28449999999999998,0.28449999999999998,4,-18786.804902126252,352944038.43055499,0.352944038430555
570,2.85e-10,0.28499999999999998,0.28499999999999998,1,34901.908850327112,1218143241.3965421,1.2181432413965421
570,2.85e-10,0.28499999999999998,0.28499999999999998,2,43644.324401530372,1904827052.4660194,1.9048270524660196
570,2.85e-10,0.28499999999999998,0.28499999999999998,3,19674.677795253057,387092946.34702373,0.38709294634702374
570,2.85e-10,0.28499999999999998,0.28499999999999998,4,-19041.428787024084,362576010.25130951,0.36257601025130953
571,2.855e-10,0.28549999999999998,0.28549999999999998,1,34945.787911996587,1221208092.7902467,1.2212080927902469
571,2.855e-10,0.28549999999999998,0.28549999999999998,2,43613.460758901063,1902133959.3682029,1.902133959368203
571,2.855e-10,0.28549999999999998,0.28549999999999998,3,19485.205721866114,379673242.02344394,0.37967324202344394
571,2.855e-10,0.28549999999999998,0.28549999999999998,4,-19295.30094891756,372308638.70929891,0.37230863870929892
572,2.8599999999999999e-10,0.28599999999999998,0.28599999999999998,1,34989.580748408247,1224270760.9493811,1.2242707609493813
572,2.8599999999999999e-10,0.28599999999999998,0.28599999999999998,2,43582.166669021521,1899405251.5663705,1.8994052515663706
572,2.8599999999999999e-10,0.28599999999999998,0.28599999999999998,3,19295.300948917589,372308638.70930004,0.37230863870930009
572,2.8599999999999999e-10,0.28599999999999998,0.28599999999999998,4,-19548.411365368418,382140386.90966517,0.38214038690966518
573,2.8649999999999999e-10,0.28649999999999998,0.28649999999999998,1,35033.287251507609,1227331215.6466455,1.2273312156466456
573,2.8649999999999999e-10,0.28649999999999998,0.28649999999999998,2,43550.442440751802,1896641036.7852356,1.8966410367852358
573,2.8649999999999999e-10,0.28649999999999998,0.28649999999999998,3,19104.96769354085,364999790.57123959,0.3649997905712396
573,2.8649999999999999e-10,0.28649999999999998,0.28649999999999998,4,-19800.750044010791,392069702.30539334,0.39206970230539334
574,2.8699999999999999e-10,0.28699999999999998,0.28699999999999998,1,35076.907313453252,1230389426.6765902,1.2303894266765902
574,2.8699999999999999e-10,0.28699999999999998,0.28699999999999998,2,43518.288387197208,1893841424.1512635,1.8938414241512636
574,2.8699999999999999e-10,0.28699999999999998,0.28699999999999998,3,18914.21018238445,357747346.82341558,0.35774734682341558
574,2.8699999999999999e-10,0.28699999999999998,0.28699999999999998,4,-20052.307022945781,402095016.94248068,0.40209501694248073
575,2.8749999999999999e-10,0.28749999999999998,0.28749999999999998,1,35120.440826616978,1233445363.8559046,1.2334453638559046
575,2.8749999999999999e-10,0.28749999999999998,0.28749999999999998,2,43485.704825705281,1891006524.1883676,1.8910065241883678
575,2.8749999999999999e-10,0.28749999999999998,0.28749999999999998,3,18723.032651518206,350551951.66981685,0.3505519516698169
575,2.8749999999999999e-10,0.28749999999999998,0.28749999999999998,4,-20303.072371134516,412214747.70752573,0.41221474770752575
576,2.8799999999999999e-10,0.28799999999999998,0.28799999999999998,1,35163.887683584195,1236498997.0237243,1.2364989970237243
576,2.8799999999999999e-10,0.28799999999999998,0.28799999999999998,2,43452.692077862615,1888136448.8135445,1.8881364488135446
576,2.8799999999999999e-10,0.28799999999999998,0.28799999999999998,3,18531.43934633907,343414244.24704379,0.34341424424704381
576,2.8799999999999999e-10,0.28799999999999998,0.28799999999999998,4,-20553.036188790487,422427296.57773143,0.42242729657773148
577,2.8849999999999999e-10,0.28849999999999998,0.28849999999999998,1,35207.247777154087,1239550296.0419214,1.2395502960419214
577,2.8849999999999999e-10,0.28849999999999998,0.28849999999999998,2,43419.250469491701,1885231311.3324552,1.8852313113324553
577,2.8849999999999999e-10,0.28849999999999998,0.28849999999999998,3,18339.434521476975,336334858.56754136,0.33633485856754136
577,2.8849999999999999e-10,0.28849999999999998,0.28849999999999998,4,-20802.18860777016,432731050.87324262,0.43273105087324265
578,2.8899999999999998e-10,0.28899999999999998,0.28899999999999998,1,35250.521000339933,1242599230.7954066,1.2425992307954066
578,2.8899999999999998e-10,0.28899999999999998,0.28899999999999998,2,43385.380330647706,1882291226.4349527,1.8822912264349529
578,2.8899999999999998e-10,0.28899999999999998,0.28899999999999998,3,18147.022440700319,329314423.46328098,0.32931442346328099
578,2.8899999999999998e-10,0.28899999999999998,0.28899999999999998,4,-21050.519791962648,443124383.51181114,0.44312438351181116
579,2.8949999999999998e-10,0.28949999999999998,0.28949999999999998,1,35293.707246369369,1245645771.1924257,1.2456457711924258
579,2.8949999999999998e-10,0.28949999999999998,0.28949999999999998,2,43351.081995615241,1879316310.1905558,1.8793163101905559
579,2.8949999999999998e-10,0.28949999999999998,0.28949999999999998,3,17954.207376821138,322353562.52989858,0.32235356252989861
579,2.8949999999999998e-10,0.28949999999999998,0.28949999999999998,4,-21298.019937677996,453605653.26572943,0.45360565326572944
580,2.8999999999999998e-10,0.28999999999999998,0.28999999999999998,1,35336.806408684621,1248689887.1648545,1.2486898871648546
580,2.8999999999999998e-10,0.28999999999999998,0.28999999999999998,2,43316.355802905018,1876306680.0438633,1.8763066800438635
580,2.8999999999999998e-10,0.28999999999999998,0.28999999999999998,3,17760.99361160045,315452894.07131201,0.31545289407131205
580,2.8999999999999998e-10,0.28999999999999998,0.28999999999999998,4,-21544.67927403429,464173205.02100271,0.46417320502100273
581,2.9049999999999998e-10,0.29049999999999998,0.29049999999999998,1,35379.818380942779,1251731548.6684966,1.2517315486684968
581,2.9049999999999998e-10,0.29049999999999998,0.29049999999999998,2,43281.202095250541,1873262454.8099198,1.8732624548099199
581,2.9049999999999998e-10,0.29049999999999998,0.29049999999999998,3,17567.385435653043,308613031.04479462,0.30861303104479465
581,2.9049999999999998e-10,0.29049999999999998,0.29049999999999998,4,-21790.488063343211,474825370.03870296,0.47482537003870301
582,2.9099999999999998e-10,0.29099999999999998,0.29099999999999998,1,35422.743057016087,1254770725.6833813,1.2547707256833813
582,2.9099999999999998e-10,0.29099999999999998,0.29099999999999998,2,43245.621219604713,1870183754.6695254,1.8701837546695255
582,2.9099999999999998e-10,0.29099999999999998,0.29099999999999998,3,17373.387148352165,301834581.0065282,0.30183458100652821
582,2.9099999999999998e-10,0.29099999999999998,0.29099999999999998,4,-22035.436601494701,485560466.21849233,0.48556046621849236
583,2.9149999999999998e-10,0.29149999999999998,0.29149999999999998,1,35465.580330992176,1257807388.2140591,1.2578073882140592
583,2.9149999999999998e-10,0.29149999999999998,0.29149999999999998,2,43209.613527136418,1867070701.1644905,1.8670707011644905
583,2.9149999999999998e-10,0.29149999999999998,0.29149999999999998,3,17179.003057734146,295118146.05763912,0.29511814605763914
583,2.9149999999999998e-10,0.29149999999999998,0.29149999999999998,4,-22279.515218339857,496376798.36423725,0.49637679836423726
584,2.9199999999999997e-10,0.29199999999999998,0.29199999999999998,1,35508.33009717433,1260841506.2898965,1.2608415062898966
584,2.9199999999999997e-10,0.29199999999999998,0.29199999999999998,2,43173.179373227023,1863923417.1928353,1.8639234171928354
584,2.9199999999999997e-10,0.29199999999999998,0.29199999999999998,3,16984.237480402691,288464322.79071558,0.2884643227907156
584,2.9199999999999997e-10,0.29199999999999998,0.29199999999999998,4,-22522.714278072865,507272658.4517073,0.50727265845170733
585,2.9249999999999997e-10,0.29249999999999998,0.29249999999999993,1,35550.992250081741,1263873049.9653721,1.2638730499653721
585,2.9249999999999997e-10,0.29249999999999998,0.29249999999999993,2,43136.319117466934,1860742027.0039432,1.8607420270039434
585,2.9249999999999997e-10,0.29249999999999998,0.29249999999999993,3,16789.09474143296,281873702.23681188,0.28187370223681191
585,2.9249999999999997e-10,0.29249999999999998,0.29249999999999993,4,-22765.02417961121,518246325.898283,0.51824632589828301
586,2.9299999999999997e-10,0.29299999999999998,0.29299999999999993,1,35593.566684449805,1266901989.320375,1.266901989320375
586,2.9299999999999997e-10,0.29299999999999998,0.29299999999999993,2,43099.033123652,1857526656.1936522,1.8575266561936523
586,2.9299999999999997e-10,0.29299999999999998,0.29299999999999993,3,16593.579174275648,275346869.81295449,0.27534686981295448
586,2.9299999999999997e-10,0.29299999999999998,0.29299999999999993,4,-23006.435356974918,529296067.83466566,0.52929606783466565
587,2.9349999999999997e-10,0.29349999999999998,0.29349999999999993,1,35636.053295230318,1269928294.4604957,1.2699282944604957
587,2.9349999999999997e-10,0.29349999999999998,0.29349999999999993,2,43061.321759779916,1854277431.6992953,1.8542774316992954
587,2.9349999999999997e-10,0.29349999999999998,0.29349999999999993,3,16397.69512066061,268884405.27013677,0.26888440527013679
587,2.9349999999999997e-10,0.29349999999999998,0.29349999999999993,4,-23246.938279664068,540420139.37851059,0.54042013937851063
588,2.9400000000000002e-10,0.29400000000000004,0.29399999999999998,1,35678.451977591809,1272951935.5173249,1.2729519355173251
588,2.9400000000000002e-10,0.29400000000000004,0.29399999999999998,2,43023.185398046619,1850994481.7946918,1.8509944817946919
588,2.9400000000000002e-10,0.29400000000000004,0.29399999999999998,3,16201.446930500566,262486882.64182621,0.26248688264182624
588,2.9400000000000002e-10,0.29400000000000004,0.29399999999999998,4,-23486.523453035101,551616783.90996778,0.55161678390996782
589,2.9450000000000002e-10,0.29450000000000004,0.29449999999999998,1,35720.762626919728,1275972882.6487453,1.2759728826487453
589,2.9450000000000002e-10,0.29450000000000004,0.29449999999999998,2,42984.624414842605,1847677936.085083,1.847677936085083
589,2.9450000000000002e-10,0.29450000000000004,0.29449999999999998,3,16004.838961794505,256154870.1929754,0.25615487019297539
589,2.9450000000000002e-10,0.29450000000000004,0.29449999999999998,4,-23725.181418675525,562884233.34906638,0.56288423334906645
590,2.9500000000000002e-10,0.29500000000000004,0.29499999999999998,1,35762.985138816766,1278991106.0392289,1.2789911060392289
590,2.9500000000000002e-10,0.29500000000000004,0.29499999999999998,2,42945.639190749214,1844327925.5020149,1.8443279255020151
590,2.9500000000000002e-10,0.29500000000000004,0.29499999999999998,3,15807.875580530763,249888930.36954081,0.24988893036954082
590,2.9500000000000002e-10,0.29500000000000004,0.29499999999999998,4,-23962.902754777577,574220708.43492675,0.57422070843492679
591,2.9550000000000001e-10,0.29550000000000004,0.29549999999999998,1,35805.119409103063,1282006575.9001288,1.2820065759001289
591,2.9550000000000001e-10,0.29550000000000004,0.29549999999999998,2,42906.230110534867,1840944582.2981689,1.8409445822981689
591,2.9550000000000001e-10,0.29550000000000004,0.29549999999999998,3,15610.56116059023,243689619.74852821,0.24368961974852824
591,2.9550000000000001e-10,0.29550000000000004,0.29549999999999998,4,-24199.678076509928,585624419.0067153,0.58562441900671536
592,2.9600000000000001e-10,0.29599999999999999,0.29599999999999999,1,35847.165333816505,1285019262.4699757,1.2850192624699759
592,2.9600000000000001e-10,0.29599999999999999,0.29599999999999999,2,42866.397563151273,1837528040.0421414,1.8375280400421417
592,2.9600000000000001e-10,0.29599999999999999,0.29599999999999999,3,15412.90008364917,237557488.9885526,0.23755748898855261
592,2.9600000000000001e-10,0.29599999999999999,0.29599999999999999,4,-24435.498036388311,597093564.28633702,0.59709356428633709
593,2.9650000000000001e-10,0.29649999999999999,0.29649999999999999,1,35889.122809212946,1288029136.0147688,1.2880291360147689
593,2.9650000000000001e-10,0.29649999999999999,0.29649999999999999,2,42826.141941729591,1834078433.6131704,1.8340784336131706
593,2.9650000000000001e-10,0.29649999999999999,0.29649999999999999,3,15214.896739081856,231493082.78092369,0.2314930827809237
593,2.9650000000000001e-10,0.29649999999999999,0.29649999999999999,4,-24670.353324644486,608626333.16279721,0.60862633316279724
594,2.9700000000000001e-10,0.29699999999999999,0.29699999999999999,1,35930.99173176648,1291036166.8282712,1.2910361668282713
594,2.9700000000000001e-10,0.29699999999999999,0.29699999999999999,2,42785.463643576571,1830595899.1958127,1.8305958991958129
594,2.9700000000000001e-10,0.29699999999999999,0.29699999999999999,3,15016.555523863197,225496939.80126628,0.22549693980126631
594,2.9700000000000001e-10,0.29699999999999999,0.29699999999999999,4,-24904.234669593803,620220904.47819793,0.620220904478198
595,2.9750000000000001e-10,0.29749999999999999,0.29749999999999999,1,35972.771998169723,1294040325.2323036,1.2940403252323036
595,2.9750000000000001e-10,0.29749999999999999,0.29749999999999999,2,42744.36307017057,1827080574.2745616,1.8270805742745617
595,2.9750000000000001e-10,0.29749999999999999,0.29749999999999999,3,14817.880842471057,219569592.66167074,0.21956959266167075
595,2.9750000000000001e-10,0.29749999999999999,0.29749999999999999,4,-25137.132838001271,631875447.3153218,0.63187544731532186
596,2.98e-10,0.29799999999999999,0.29799999999999999,1,36014.463505333995,1297041581.5770342,1.2970415815770344
596,2.98e-10,0.29799999999999999,0.29799999999999999,2,42702.840627157668,1823532597.6284275,1.8235325976284276
596,2.98e-10,0.29799999999999999,0.29799999999999999,3,14618.877106788379,213711567.86338136,0.21371156786338136
596,2.98e-10,0.29799999999999999,0.29799999999999999,4,-25369.038635445919,643588121.28674769,0.64358812128674769
597,2.985e-10,0.29849999999999999,0.29849999999999999,1,36056.06615038967,1300039906.2412758,1.300039906241276
597,2.985e-10,0.29849999999999999,0.29849999999999999,2,42660.8967243476,1819952109.3254519,1.819952109325452
597,2.985e-10,0.29849999999999999,0.29849999999999999,3,14419.548736005336,207923385.75003308,0.20792338575003311
597,2.985e-10,0.29849999999999999,0.29849999999999999,4,-25599.942906684035,655357076.82548225,0.65535707682548228
598,2.99e-10,0.29899999999999999,0.29899999999999999,1,36097.579830686343,1303035269.6327734,1.3030352696327734
598,2.99e-10,0.29899999999999999,0.29899999999999999,2,42618.531775709773,1816339250.7171836,1.8163392507171836
598,2.99e-10,0.29899999999999999,0.29899999999999999,3,14219.900156521124,202205560.46142948,0.20220556046142948
598,2.99e-10,0.29899999999999999,0.29899999999999999,4,-25829.836536010305,667180455.47701287,0.66718045547701288
599,2.995e-10,0.29949999999999999,0.29949999999999999,1,36139.004443793136,1306027642.1884999,1.3060276421885
599,2.995e-10,0.29949999999999999,0.29949999999999999,2,42575.746199369118,1812694164.4330938,1.8126941644330938
599,2.995e-10,0.29949999999999999,0.29949999999999999,3,14019.935801845621,196558599.88787261,0.19655859988787261
599,2.995e-10,0.29949999999999999,0.29949999999999999,4,-26058.710447617879,679056390.1927892,0.67905639019278929
600,3e-10,0.29999999999999999,0.29999999999999999,1,36180.339887498943,1309016994.3749471,1.3090169943749472
600,3e-10,0.29999999999999999,0.29999999999999999,2,42532.540417601995,1809016994.3749473,1.8090169943749475
600,3e-10,0.29999999999999999,0.29999999999999999,3,13819.660112501073,190983005.62505317,0.19098300562505319
600,3e-10,0.29999999999999999,0.29999999999999999,4,-26286.555605956659,690983005.6250515,0.69098300562505155
601,3.005e-10,0.30049999999999999,0.30049999999999999,1,36221.586059812653,1312003296.6884143,1.3120032966884143
601,3.005e-10,0.30049999999999999,0.30049999999999999,2,42488.914856832031,1805307885.7111216,1.8053078857111218
601,3.005e-10,0.30049999999999999,0.30049999999999999,3,13619.077535923312,185479272.92949098,0.18547927292949098
601,3.005e-10,0.30049999999999999,0.30049999999999999,4,-26513.363016089916,702958418.42296457,0.70295841842296458
602,3.0099999999999999e-10,0.30099999999999999,0.30099999999999999,1,36262.742858963436,1314986519.6553037,1.3149865196553039
602,3.0099999999999999e-10,0.30099999999999999,0.30099999999999999,2,42444.869947625906,1801566984.8708768,1.8015669848708769
602,3.0099999999999999e-10,0.30099999999999999,0.30099999999999999,3,13418.192526363151,180047890.67454791,0.18004789067454793
602,3.0099999999999999e-10,0.30099999999999999,0.30099999999999999,4,-26739.123724049408,714980737.53002191,0.714980737530022
603,3.0149999999999999e-10,0.30149999999999999,0.30149999999999999,1,36303.810183401001,1317966633.8324103,1.3179666338324105
603,3.0149999999999999e-10,0.30149999999999999,0.30149999999999999,2,42400.406124689071,1797794439.5385704,1.7977944395385705
603,3.0149999999999999e-10,0.30149999999999999,0.30149999999999999,3,13217.009544787392,174689341.30700102,0.17468934130700103
603,3.0149999999999999e-10,0.30149999999999999,0.30149999999999999,4,-26963.828817189034,727048064.48267376,0.72704806448267378
604,3.0199999999999999e-10,0.30199999999999999,0.30199999999999999,1,36344.787931795792,1320943609.807209,1.3209436098072092
604,3.0199999999999999e-10,0.30199999999999999,0.30199999999999999,2,42355.523826861536,1793990398.6478353,1.7939903986478354
604,3.0199999999999999e-10,0.30199999999999999,0.30199999999999999,3,13015.53305877972,169404100.80418777,0.16940410080418777
604,3.0199999999999999e-10,0.30199999999999999,0.30199999999999999,4,-27187.469424536408,739158493.71010208,0.73915849371010212
605,3.0249999999999999e-10,0.30249999999999999,0.30249999999999999,1,36385.676003039283,1323917418.1981487,1.3239174181981488
605,3.0249999999999999e-10,0.30249999999999999,0.30249999999999999,2,42310.223497113438,1790155012.3756902,1.7901550123756904
605,3.0249999999999999e-10,0.30249999999999999,0.30249999999999999,3,12813.767542441605,164192638.63172996,0.16419263863172998
605,3.0249999999999999e-10,0.30249999999999999,0.30249999999999999,4,-27410.036717143295,751310112.83514357,0.7513101128351436
606,3.0299999999999999e-10,0.30299999999999999,0.30299999999999999,1,36426.474296244232,1326888029.6549418,1.3268880296549419
606,3.0299999999999999e-10,0.30299999999999999,0.30299999999999999,2,42264.505582540754,1786288432.1366186,1.7862884321366188
606,3.0299999999999999e-10,0.30299999999999999,0.30299999999999999,3,12611.717476292888,159055417.70183146,0.15905541770183146
606,3.0299999999999999e-10,0.30299999999999999,0.30299999999999999,4,-27631.521908434101,763501002.97627366,0.76350100297627366
607,3.0349999999999999e-10,0.30349999999999999,0.30349999999999999,1,36467.182710744906,1329855414.8588521,1.3298554148588522
607,3.0349999999999999e-10,0.30349999999999999,0.30349999999999999,2,42218.370534360845,1782390810.5765882,1.7823908105765882
607,3.0349999999999999e-10,0.30349999999999999,0.30349999999999999,3,12409.387347172229,153992894.33215821,0.15399289433215821
607,3.0349999999999999e-10,0.30349999999999999,0.30349999999999999,4,-27851.916254552725,775729239.05061829,0.7757292390506183
608,3.0399999999999998e-10,0.30399999999999999,0.30399999999999999,1,36507.801146097336,1332819544.5229859,1.332819544522986
608,3.0399999999999998e-10,0.30399999999999999,0.30399999999999999,2,42171.818807908006,1778462301.5670235,1.7784623015670236
608,3.0399999999999998e-10,0.30399999999999999,0.30399999999999999,3,12206.781648137576,149005518.20530832,0.14900551820530833
608,3.0399999999999998e-10,0.30399999999999999,0.30399999999999999,4,-28071.211054707703,787992890.07794392,0.78799289007794393
609,3.0449999999999998e-10,0.30449999999999999,0.30449999999999994,1,36548.32950207957,1335780389.3925798,1.3357803893925799
609,3.0449999999999998e-10,0.30449999999999999,0.30449999999999994,2,42124.850862628984,1774503060.1987338,1.7745030601987339
609,3.0449999999999998e-10,0.30449999999999999,0.30449999999999994,3,12003.904878366351,144093732.3288675,0.14409373232886749
609,3.0449999999999998e-10,0.30449999999999999,0.30449999999999994,4,-28289.397651515868,800290019.48559153,0.80029001948559153
610,3.0499999999999998e-10,0.30499999999999999,0.30499999999999994,1,36588.767678691926,1338737920.245291,1.3387379202452911
610,3.0499999999999998e-10,0.30499999999999999,0.30499999999999994,2,42077.467162078436,1770513242.775789,1.770513242775789
610,3.0499999999999998e-10,0.30499999999999999,0.30499999999999994,3,11800.761543055462,139257972.99605671,0.13925797299605672
610,3.0499999999999998e-10,0.30499999999999999,0.30499999999999994,4,-28506.467431343965,812618685.41427422,0.81261868541427429
611,3.0549999999999998e-10,0.30549999999999999,0.30549999999999994,1,36629.115576157208,1341692107.8914826,1.3416921078914827
611,3.0549999999999998e-10,0.30549999999999999,0.30549999999999994,2,42029.668173914368,1766493006.8093503,1.7664930068093503
611,3.0549999999999998e-10,0.30549999999999999,0.30549999999999994,3,11597.356153321378,134498669.74698123,0.13449866974698124
611,3.0549999999999998e-10,0.30549999999999999,0.30549999999999994,4,-28722.411824648745,824976941.0247221,0.82497694102472219
612,3.0599999999999998e-10,0.30599999999999999,0.30599999999999994,1,36669.373094921008,1344642923.1745167,1.3446429231745167
612,3.0599999999999998e-10,0.30599999999999999,0.30599999999999994,2,41981.454369893472,1762442511.0114477,1.7624425110114479
612,3.0599999999999998e-10,0.30599999999999999,0.30599999999999994,3,11393.693226099902,129816245.33047479,0.12981624533047481
612,3.0599999999999998e-10,0.30599999999999999,0.30599999999999994,4,-28937.222306315361,837362834.80511534,0.83736283480511542
613,3.0649999999999998e-10,0.30649999999999999,0.30649999999999994,1,36709.540135651885,1347590336.9710367,1.3475903369710367
613,3.0649999999999998e-10,0.30649999999999999,0.30649999999999994,2,41932.826225866556,1758361915.288722,1.7583619152887222
613,3.0649999999999998e-10,0.30649999999999999,0.30649999999999994,3,11189.777284045806,125211115.66654752,0.12521111566654752
613,3.0649999999999998e-10,0.30649999999999999,0.30649999999999994,4,-29150.890395993771,849774410.87924182,0.84977441087924188
614,3.0699999999999997e-10,0.307,0.30699999999999994,1,36749.616599241665,1350534320.1912584,1.3505343201912585
614,3.0699999999999997e-10,0.307,0.30699999999999994,2,41883.784221773756,1754251380.7361042,1.7542513807361044
614,3.0699999999999997e-10,0.307,0.30699999999999994,3,10985.612855432524,120683689.80944434,0.12068368980944434
614,3.0699999999999997e-10,0.307,0.30699999999999994,4,-29363.407658433654,862209709.31536019,0.86220970931536023
615,3.0749999999999997e-10,0.3075,0.30749999999999994,1,36789.602386805658,1353474843.7792566,1.3534748437792568
615,3.0749999999999997e-10,0.3075,0.30749999999999994,2,41834.32884163985,1750111069.6304598,1.7501110696304598
615,3.0749999999999997e-10,0.3075,0.30749999999999994,3,10781.20447405145,116234369.91130701,0.11623436991130702
615,3.0749999999999997e-10,0.3075,0.30749999999999994,4,-29574.765703817404,874666766.4356941,0.87466676643569419
616,3.0799999999999997e-10,0.308,0.30799999999999994,1,36829.497399682899,1356411878.7132494,1.3564118787132495
616,3.0799999999999997e-10,0.308,0.30799999999999994,2,41784.460573569479,1745941145.4241822,1.7459411454241822
616,3.0799999999999997e-10,0.308,0.30799999999999994,3,10576.556679111391,111863551.18645577,0.11186355118645577
616,3.0799999999999997e-10,0.308,0.30799999999999994,4,-29784.956188091259,887143615.12651575,0.88714361512651585
617,3.0849999999999997e-10,0.30849999999999994,0.30849999999999994,1,36869.301539436434,1359345396.0058899,1.3593453960058899
