time_ps,mean_x_nm,mean_x_ci_low_nm,mean_x_ci_high_nm,mean_y_nm,mean_y_ci_low_nm,mean_y_ci_high_nm,msd_nm2,msd_ci_low_nm2,msd_ci_high_nm2
4.902431447855187,-0.011020993468351017,-0.05082483840653724,0.028782851469835204,-0.010931503600839887,-0.05802947372950221,0.03616646652782243,0.060230866044250056,0.04598183515889993,0.07447989692960019
4.99844681031318,-0.010099887982028516,-0.05040640042760735,0.030206624463550318,-0.01053885951947435,-0.057615793867935396,0.036538074828986696,0.060807016567879374,0.04647257784026344,0.0751414552954953
5.100110135268702,-0.010007703858777445,-0.05082643910648997,0.03081103138893508,-0.009711146242384602,-0.05693330177292081,0.037511009288151605,0.06166001029096734,0.047322769338699465,0.07599725124323523
5.201773460224224,-0.009970581169790396,-0.051106850464283544,0.031165688124702752,-0.009408379455018559,-0.057101118866808354,0.038284359956771236,0.06276868029721515,0.048374146926492126,0.07716321366793817
5.297788822682217,-0.010082317223696527,-0.05128822993216948,0.031123595484776424,-0.009038438346174377,-0.057016103696273274,0.03893922700392452,0.06328460883774688,0.048999464494886624,0.07756975318060713
5.3994521476377395,-0.010438648015420951,-0.05138373021738244,0.03050643418654054,-0.00927177975912942,-0.057333896650435,0.03879033713217616,0.06308610588139346,0.04899431951212578,0.07717789225066114
5.501115472593262,-0.010783645467600883,-0.05193088303593049,0.030363592100728726,-0.010118980850396031,-0.05858107488965863,0.038343113188866566,0.06398074538228889,0.04969697831992084,0.07826451244465693
5.602778797548784,-0.010156274659076328,-0.05167550957484684,0.03136296025669418,-0.009890518022271255,-0.05886059551075406,0.03907955946621155,0.06522900562568991,0.050678813823732224,0.0797791974276476
5.698794160006778,-0.010179463124583205,-0.05209517746639615,0.03173625121722974,-0.01017237840640009,-0.059280293727594996,0.038935536914794816,0.06597028737416928,0.05131834560105494,0.08062222914728362
5.8004574849623,-0.010901751926344627,-0.053332501653920096,0.03152899780123084,-0.01066409539068748,-0.05989804144460304,0.03856985066322808,0.06687663019887798,0.05198181271303286,0.0817714476847231
5.902120809917823,-0.011006341585656165,-0.05394013415962488,0.03192745098831255,-0.01206078599420915,-0.0615741805046294,0.0374526085162111,0.06802346189091416,0.052858292177915704,0.0831886316039126
5.9981361723758155,-0.01169776070140878,-0.055000290114093714,0.031604768711276154,-0.013264843706482204,-0.06290845976985615,0.03637877235689175,0.06877501999748273,0.05326369069092367,0.08428634930404179
6.099799497331338,-0.012124496935754625,-0.05554006716887654,0.03129107329736729,-0.013900183096156746,-0.06361904801402285,0.03581868182170935,0.06907505068826895,0.05326807931622997,0.08488202206030794
6.20146282228686,-0.012362323390324101,-0.05555753559724006,0.03083288881659186,-0.013583988793059415,-0.06345383233195126,0.03628585474583243,0.06900829654958353,0.05299072161415462,0.08502587148501244
6.297478184744853,-0.011258885177065692,-0.05440368768952054,0.031885917335389154,-0.012793067749710521,-0.06305512208480679,0.03746898658538574,0.06951228056263078,0.05325015757812948,0.08577440354713209
6.399141509700375,-0.010562423564321577,-0.05373124519336656,0.03260639806472341,-0.011911760384845024,-0.06269339734751214,0.0388698765778221,0.07033627459976824,0.0538574144440121,0.08681513475552438
6.500804834655898,-0.009669667933325465,-0.053175035395794074,0.03383569952914314,-0.010859121802544447,-0.061923729191489814,0.04020548558640092,0.07120909197055669,0.054506648425415055,0.08791153551569833
6.60246815961142,-0.009775193457882789,-0.05390151635747735,0.03435112944171177,-0.011319866210347349,-0.06286618443804977,0.04022645201735507,0.07285962591648339,0.05581730067518147,0.0899019511577853
6.698483522069414,-0.010217415981129699,-0.05501560363968055,0.03458077167742115,-0.013174519964594025,-0.06521223518988056,0.03886319526069251,0.07465946771898493,0.05723859985195846,0.0920803355860114
6.800146847024936,-0.01038395854418793,-0.05606130601326129,0.035293388924885434,-0.015807836070685782,-0.06848301226203712,0.03686734012066555,0.07704715892491189,0.05911142460646525,0.09498289324335853
6.9018101719804585,-0.01104808569492903,-0.05773868936344643,0.03564251797358837,-0.017833488924970775,-0.07093451318489882,0.035267535334957266,0.0793166987567173,0.06073827751993481,0.0978951199934998
6.9978255344384515,-0.012828040596958842,-0.06019594187082306,0.03453986067690538,-0.018101266321256304,-0.07128935134409511,0.035086818701582506,0.0805198365459205,0.061392587442798775,0.09964708564904223
7.099488859393974,-0.013737531167104758,-0.062236920616944656,0.03476185828273514,-0.017780855869369075,-0.07094059098004987,0.035378879241311716,0.08219622003637751,0.06248594949612963,0.1019064905766254
7.201152184349496,-0.015037624483641515,-0.06447623553135316,0.03440098656407013,-0.017112224263981304,-0.07007664139896067,0.03585219287099805,0.0833344706565205,0.06317041151142368,0.10349852980161732
7.302815509305018,-0.015804354216361366,-0.06633268120879154,0.03472397277606881,-0.016634510999390437,-0.06942051437620579,0.03615149237742492,0.0847629285759882,0.06412050577605082,0.10540535137592559
7.398830871763011,-0.015382845035849385,-0.0665980537379213,0.03583236366622253,-0.016679805642302648,-0.0696728385882295,0.0363132273036242,0.08619931007540613,0.06500820231416947,0.10739041783664278
7.500494196718534,-0.01597134258942584,-0.06782624052234287,0.035883555343491184,-0.016953415823226972,-0.07014433724406974,0.0362375055976158,0.08759862994028106,0.06590821077816855,0.10928904910239357
7.602157521674056,-0.01596412044816735,-0.06844402586549045,0.03651578496915576,-0.016718218899581166,-0.07005581890506056,0.03661938110589823,0.08886575411859991,0.06685688874428175,0.11087461949291808
7.69817288413205,-0.015666142225653296,-0.06886724335512559,0.037534958903819,-0.018249472787363955,-0.07170699933936536,0.035208053764637454,0.09031433516764802,0.0680109946681024,0.11261767566719363
7.799836209087572,-0.01495004854665763,-0.06853691623309353,0.038636819139778275,-0.01953766749187598,-0.07278367908181715,0.03370834409806519,0.09063493257843142,0.06823166462803058,0.11303820052883225
7.9014995340430945,-0.01485177079296679,-0.06881325426745968,0.0391097126815261,-0.02142086680151202,-0.0747319642668354,0.03189023066381135,0.0914541612299821,0.06879020761670289,0.1141181148432613
7.997514896501087,-0.014216149118869814,-0.06858265936914783,0.0401503611314082,-0.023232306235320355,-0.07659888898732962,0.030134276516688915,0.09230214240936668,0.06936240051282185,0.11524188430591152
8.09917822145661,-0.01397167522725544,-0.06903642849811892,0.04109307804360803,-0.0241027437113661,-0.07766996995413618,0.029464482531403977,0.09388039118189016,0.07066774903434303,0.1170930333294373
8.200841546412132,-0.013345547119109541,-0.0692408450091628,0.042549750770943716,-0.023334091397250636,-0.07689534326663498,0.03022716047213371,0.0952706162393603,0.07191947411221525,0.11862175836650535
8.302504871367654,-0.012585148444932193,-0.06923766378416372,0.04406736689429934,-0.02251411199637357,-0.0760461356226079,0.03101791162986075,0.09650841734543912,0.07315318095547148,0.11986365373540676
8.398520233825648,-0.012181113169783042,-0.06924005896783603,0.04487783262826995,-0.02192938366804964,-0.07532209725069205,0.03146332991459277,0.09696653490429757,0.07364444593397068,0.12028862387462447
8.50018355878117,-0.011982014527453871,-0.06943624564933257,0.04547221659442483,-0.02059580207434014,-0.07401220237805647,0.032820598229376184,0.09765904055111299,0.0743535492630469,0.12096453183917909
8.601846883736693,-0.01156609098589012,-0.06943473095579103,0.046302548984010795,-0.02007945064949962,-0.07381413001381601,0.033655228714816764,0.09892022924014846,0.07550296509765146,0.12233749338264545
8.697862246194685,-0.01237914477892088,-0.0704310002520005,0.04567271069415874,-0.019511227711946855,-0.07355042382653135,0.034527968402637645,0.09977002007216015,0.07626709195621788,0.12327294818810243
8.799525571150207,-0.013422570900789577,-0.07167518775511071,0.04483004595353156,-0.01998959040216121,-0.07465307919607769,0.03467389839175527,0.1012548097522359,0.0775403532867323,0.1249692662177395
8.90118889610573,-0.014701942882302962,-0.07311521770577875,0.043711331941172826,-0.020747405233568786,-0.0762771167773891,0.03478230631025153,0.10312322474753415,0.07898131493717073,0.12726513455789756
8.997204258563723,-0.016728763074194283,-0.07531381919411884,0.04185629304573027,-0.0207661743320125,-0.07744568832339546,0.035913339659370457,0.10554019647630486,0.080866870376824,0.13021352257578572
9.098867583519246,-0.018568574988078207,-0.07727478701089918,0.04013763703474277,-0.0215394273558326,-0.07925688845703618,0.03617803374537099,0.10773526849870829,0.08265733324031277,0.13281320375710381
9.200530908474768,-0.020492852081365392,-0.07949078476953456,0.038505080606803764,-0.02181353391096323,-0.08048585110258952,0.03685878328066305,0.11011731117062101,0.0847568808161418,0.13547774152510023
9.30219423343029,-0.021301312981791984,-0.08088765291279307,0.03828502694920909,-0.02214007865265498,-0.08158494109881177,0.037304783793501814,0.11270583755749668,0.0870364921807809,0.13837518293421247
9.398209595888284,-0.023185907510746978,-0.08333420157458149,0.036962386553087534,-0.022442104763642515,-0.08274899571625147,0.037864786188966444,0.11549321317988627,0.08919729016447417,0.14178913619529837
9.499872920843806,-0.02684818287040644,-0.08739721569652187,0.03370084995570899,-0.022277259040766717,-0.08351077150310653,0.03895625342157309,0.11820888623182964,0.09116685018052745,0.14525092228313183
9.601536245799329,-0.02930622728072596,-0.09037089540788198,0.031758440846430064,-0.02378609607244636,-0.08521250529179963,0.03764031314690691,0.11977899059438606,0.09246740112468164,0.14709058006409045
9.69755160825732,-0.030616559463480686,-0.09187188903113383,0.030638770104172458,-0.025862100998077814,-0.087268226166691,0.035544024170535364,0.12028919946526885,0.09276805810443331,0.1478103408261044
9.799214933212843,-0.031045967793136328,-0.09232242420256406,0.030230488616291407,-0.028317302182305118,-0.09019436266651129,0.03355975830190106,0.12140547834922484,0.093521877136092,0.14928907956235768
9.900878258168365,-0.029814524381640534,-0.09081993891005465,0.03119089014677358,-0.03082369760909734,-0.09323264771964923,0.03158525250145456,0.12199879160606211,0.09383387133554194,0.15016371187658228
10.002541583123888,-0.02795441823470196,-0.08857607374913835,0.03266723727973443,-0.0341672408824808,-0.0971127011394429,0.0287782193744813,0.12243328402358689,0.09414717441216144,0.15071939363501233
10.098556945581882,-0.026167904135586506,-0.08642869441174855,0.03409288614057553,-0.0375930195544302,-0.10108815144132617,0.025902112332465768,0.1229906926240556,0.09455610399359976,0.15142528125451143
10.200220270537404,-0.024371703955613458,-0.08437782494245095,0.03563441703122404,-0.03985242828428384,-0.10379142202568158,0.024086565457113893,0.12348404700318094,0.09463049882924746,0.15233759517711443
10.301883595492926,-0.02317191701723602,-0.08304988082907593,0.03670604679460389,-0.04109625162711719,-0.10539393294582394,0.02320142969158956,0.1240109604007489,0.09501061677050679,0.153011304030991
10.39789895795092,-0.021612990038771235,-0.0813654950279288,0.038139514950386325,-0.04128042076205135,-0.10602074079819565,0.02345989927409295,0.12462062633301994,0.09549038507724346,0.1537508675887964
10.499562282906442,-0.020123327681629666,-0.07984103258609096,0.03959437722283162,-0.04161886986315973,-0.10640994006308292,0.023172200336763468,0.12462462834274919,0.0956835158258644,0.15356574085963398
10.601225607861965,-0.018364062508671272,-0.07808679738080404,0.0413586723634615,-0.042252082069099556,-0.10698798025647306,0.02248381611827395,0.12450676429812355,0.09575057699479908,0.153262951601448
10.697240970319957,-0.016795477547144277,-0.07678924812347174,0.04319829302918318,-0.042113504785790484,-0.10707411544378308,0.02284710587220211,0.12541160617451497,0.09653559306110354,0.1542876192879264
10.798904295275479,-0.014966877913044227,-0.07550626505540307,0.04557250922931462,-0.041938337354552505,-0.10719195444172873,0.02331527973262372,0.12697823811560804,0.0979435682128621,0.156012908018354
10.900567620231001,-0.013571769355980118,-0.07458357531830764,0.047440036606347415,-0.04092896697735303,-0.10619882227985897,0.02434088832515291,0.12779413296884037,0.09853671264235517,0.15705155329532558
11.002230945186524,-0.011483548330743734,-0.07323804179663912,0.050270945135151644,-0.03978376893733025,-0.10516192614982363,0.025594388275163124,0.12931102735542357,0.09976805375872086,0.1588540009521263
11.098246307644517,-0.009819004632421843,-0.07205776356346687,0.05241975429862318,-0.03861945089614137,-0.10412693773140766,0.02688803593912492,0.13039862174692685,0.10078391284046485,0.16001333065338885
11.19990963260004,-0.008601558769423506,-0.0710624810967692,0.05385936355792219,-0.037609532360181955,-0.10322786368314986,0.02800879896278595,0.13096556887123523,0.10105522737024625,0.1608759103722242
11.301572957555562,-0.009039763790974376,-0.07237338157590553,0.05429385399395678,-0.03659712782491685,-0.10233695015583501,0.029142694506001307,0.13288185444086884,0.10252974775650937,0.16323396112522828
11.397588320013556,-0.009433239197175647,-0.07370703516671903,0.05484055677236774,-0.036497459198811366,-0.10228894972879024,0.029294031331167508,0.13488177797428663,0.10370659162295578,0.16605696432561748
11.499251644969078,-0.009762119097845079,-0.07467523966870172,0.055151001473011566,-0.036176348229358044,-0.10184879452453943,0.029496098065823345,0.13592084841564814,0.10437035816195,0.16747133866934627
11.6009149699246,-0.010288267821860361,-0.07573345979553617,0.055156924151815445,-0.035978195021162465,-0.10196828013114533,0.030011890088820395,0.13767111145167538,0.10566951994300494,0.1696727029603458
11.702578294880123,-0.011335060389437948,-0.07751024855828133,0.05484012777940543,-0.03636927103641567,-0.10259635600016073,0.02985781392732939,0.13973220511965612,0.10731498078245594,0.1721494294568563
11.798593657338115,-0.01191119960229546,-0.07875460865854762,0.0549322094539567,-0.03713281316443015,-0.10319668041468617,0.028931054085825872,0.14086335500532762,0.1084159876025682,0.17331072240808704
11.900256982293637,-0.013559397134237608,-0.08132001271579281,0.054201218447317595,-0.03847929284202099,-0.10438173993841032,0.027423154254368337,0.142618802364876,0.10985985806366819,0.17537774666608383
12.00192030724916,-0.016407512341269526,-0.08518331325805616,0.052368288575517105,-0.04012603260894522,-0.10629354442394506,0.026041479206054624,0.1455726029282404,0.11212459573479375,0.17902061012168705
12.097935669707153,-0.01885856720586264,-0.08863518685179383,0.050918052440068556,-0.041098766770046036,-0.10778065735764335,0.025583123817551276,0.14900373129630992,0.11495134103815366,0.18305612155446618
12.199598994662676,-0.02123954229591539,-0.09181412433168093,0.04933503973985015,-0.041048051940571734,-0.1080326397138209,0.025936535832677438,0.1515002007362542,0.11709984593560827,0.18590055553690013
12.301262319618198,-0.02188088712701626,-0.09298418318383245,0.04922240892979993,-0.04121271828725373,-0.10878125193914683,0.026355815364639365,0.1539627092077499,0.11885773014147925,0.18906768827402054
12.397277682076192,-0.02215656456129103,-0.09373961640572184,0.04942648728313978,-0.04081206532199026,-0.10911969505477968,0.02749556441079916,0.15660626751631046,0.12094239187244854,0.19227014316017238
12.498941007031714,-0.023339395648000222,-0.09522247891089507,0.04854368761489462,-0.039371347224244485,-0.10850987792230324,0.029767183473814268,0.15902533870031232,0.1227557465279555,0.19529493087266914
12.600604331987237,-0.023503160344086588,-0.09571185128141306,0.048705530593239885,-0.039556859592661336,-0.10950701305740097,0.0303932938720783,0.1615687616043064,0.12474843657032703,0.19838908663828575
12.702267656942759,-0.02372026811443824,-0.09596399387017364,0.04852345764129716,-0.03805097508885774,-0.10858470721903277,0.032482757041317284,0.16283537074191431,0.12596828550708833,0.1997024559767403
12.79828301940075,-0.022707813210751007,-0.09483683675276829,0.04942121033126627,-0.03565868247066388,-0.10657529361501601,0.03525792867368825,0.16320518953057916,0.1264233156461558,0.19998706341500253
12.899946344356273,-0.021623010997707887,-0.09373877298208333,0.050492750986667556,-0.03297216818042559,-0.10374091470484886,0.03779657834399769,0.16261202848372824,0.12599166591018374,0.19923239105727275
13.001609669311796,-0.019419570744090883,-0.09183838559577034,0.05299924410758858,-0.030800340139299068,-0.10183758950088956,0.04023690922229142,0.1636747949742341,0.12671019931351757,0.20063939063495062
13.09762503176979,-0.018092573677527188,-0.09098479243836632,0.05479964508331195,-0.028712453029523646,-0.10013224665891289,0.0427073405998656,0.16544575602410105,0.12788679246230772,0.2030047195858944
13.199288356725312,-0.0178302626578644,-0.09113107891319937,0.055470553597470565,-0.027033600543050512,-0.09878478814100974,0.04471758705490872,0.1670336351587641,0.12897869680515603,0.20508857351237217
13.300951681680834,-0.017794742272120148,-0.09123313978378633,0.055643655239546036,-0.02489398082618996,-0.09689568396334516,0.047107722310965244,0.16780789933885132,0.12984811190286139,0.20576768677484125
13.402615006636356,-0.01906123796165808,-0.09264482967576852,0.05452235375245236,-0.022311910802185628,-0.09454312012314985,0.04991929851877859,0.16859168634158622,0.13033282508126137,0.20685054760191107
13.49863036909435,-0.020362779286592983,-0.09389347883260817,0.0531679202594222,-0.019671957404815518,-0.09187933944586972,0.052535424636238684,0.16835511051679794,0.13028022621636348,0.2064299948172324
13.600293694049872,-0.02180251344836244,-0.0952117183703428,0.05160669147361792,-0.01683687841878853,-0.08887920265281476,0.0552054458152377,0.16765504595260872,0.12976718418421157,0.20554290772100586
13.701957019005395,-0.022831019115122225,-0.0962068402855708,0.050544802055326354,-0.013444284862995148,-0.08511712912363141,0.058228559397641114,0.16668320055259048,0.1292720555821918,0.20409434552298916
13.797972381463387,-0.02368692736981659,-0.09713612255144453,0.04976226781181135,-0.011021848229965728,-0.0827163723475536,0.06067267588762214,0.1668827421103299,0.12990958850316886,0.20385589571749096
13.899635706418909,-0.02497311380221781,-0.09823583828753715,0.04828961068310153,-0.008854152653916036,-0.08085324571462228,0.06314494040679021,0.1671610846786374,0.130890976032793,0.2034311933244818
14.001299031374431,-0.024888178719639387,-0.09780681772413628,0.04803046028485751,-0.007582216886977092,-0.07998090004454765,0.06481646627059347,0.16725270370433953,0.13197349628301266,0.2025319111256664
14.097314393832425,-0.022975483769974978,-0.09564070285163309,0.049689735311683136,-0.006393739465746437,-0.07935627356259073,0.06656879463109786,0.16785554868974298,0.1331327124268889,0.20257838495259706
14.198977718787948,-0.02114106336340224,-0.09378985508729448,0.05150772836049,-0.005079586493948698,-0.0785238905609645,0.0683647175730671,0.16883464589969194,0.13467853174473882,0.20299076005464506
14.30064104374347,-0.01982178189973033,-0.09253769028258063,0.052894126483119974,-0.004241411654136523,-0.07826778325498333,0.06978495994671029,0.1702809033565564,0.13651757818937157,0.20404422852374124
14.402304368698992,-0.019071353544099362,-0.0921336551233964,0.053990948035197675,-0.0036688712651617023,-0.07817068475866469,0.07083294222834129,0.17215788864915993,0.13828134930963243,0.20603442798868743
14.498319731156986,-0.0185806019295945,-0.0922830970091459,0.0551218931499569,-0.002833033063494375,-0.07798566689059226,0.07231960076360351,0.1751528413638944,0.14062268591680327,0.2096829968109855
14.599983056112508,-0.019326559740774726,-0.09349232369705619,0.05483920421550674,-0.001705326984347194,-0.077702897764589,0.07429224379589461,0.17827152403041654,0.14306047945686642,0.21348256860396667
14.70164638106803,-0.02063964663539082,-0.09519692550978885,0.05391763223900721,-0.002354826451127154,-0.0789132766383632,0.07420362373610889,0.18059514004003172,0.14464170571805804,0.2165485743620054
