energy_index,angle_index,incident_energy_kev,theta_deg,alpha,incident_wavelength_m,wavelength_shift_m,fractional_wavelength_shift,scattered_wavelength_m,scattered_energy_kev,electron_kinetic_energy_kev,electron_gamma,electron_beta,electron_speed_m_s,electron_pc_kev,electron_recoil_angle_deg,electron_recoil_direction_defined
0,564,50,141,0.097847559045500285,2.4796839686640053e-11,4.3119074360478429e-12,0.17388939439613332,2.9108747122687898e-11,42.593450659566415,7.4065493404335871,1.0144942554782297,0.16843462750363067,50495430.991627842,87.317437293754764,17.877476949012213,true
0,565,50,141.25,0.097847559045500285,2.4796839686640053e-11,4.3185519391228637e-12,0.17415735205360047,2.9115391625762916e-11,42.583730291813126,7.4162697081868707,1.0145132777633834,0.16854275370381791,50527846.410956174,87.37512880817755,17.761429077954922,true
0,566,50,141.5,0.097847559045500285,2.4796839686640053e-11,4.3251604166434539e-12,0.174423856882607,2.9122000103283506e-11,42.574067026124709,7.4259329738752937,1.0145321883025837,0.16865016998357241,50560049.001492992,87.432444753921985,17.645408708076907,true
0,567,50,141.75,0.097847559045500285,2.4796839686640053e-11,4.3317327427937258e-12,0.17468890380928503,2.9128572429433778e-11,42.564460971632435,7.4355390283675655,1.0145509868822664,0.16875687659350644,50592038.838369966,87.48938520351588,17.529415676679097,true
0,568,50,142,0.097847559045500285,2.4796839686640053e-11,4.3382687924460634e-12,0.17495248778752315,2.9135108479086114e-11,42.554912236623082,7.4450877633769199,1.0145696732905192,0.16886287378364453,50623815.996542558,87.54595022953157,17.413449820763091,true
0,569,50,142.25,0.097847559045500285,2.4796839686640053e-11,4.3447684411635044e-12,0.17521460379906242,2.914160812780356e-11,42.545420928541297,7.4545790714587019,1.0145882473170782,0.16896816180340257,50655380.550783768,87.602139904575566,17.29751097703349,true
0,570,50,142.5,0.097847559045500285,2.4796839686640053e-11,4.3512315652021045e-12,0.17547524685359178,2.9148071251842158e-11,42.535987153992039,7.4640128460079618,1.0146067087533228,0.16907274090156718,50686732.575677961,87.657954301278565,17.181598981900308,true
0,571,50,142.75,0.097847559045500285,2.4796839686640053e-11,4.3576580415132993e-12,0.17573441198884315,2.915449772815335e-11,42.526611018742948,7.4733889812570506,1.0146250573922708,0.16917661132627529,50717872.145614706,87.713393492285419,17.065713671481273,true
0,572,50,143,0.097847559045500285,2.4796839686640053e-11,4.3640477477462435e-12,0.17599209427068599,2.9160887434386293e-11,42.517292627726768,7.4827073722732322,1.014643293028574,0.16927977332499372,50748799.334782697,87.768457550245273,16.949854881604175,true
0,573,50,143.25,0.097847559045500285,2.4796839686640053e-11,4.3704005622501413e-12,0.17624828879322108,2.9167240248890191e-11,42.508032085043709,7.491967914956291,1.0146614154585136,0.16938222714449891,50779514.217163652,87.823146547801542,16.83402244780924,true
